# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the PhaseTransitionKinetics material model. This table is for upper-mtz <==> upper-mantle evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa), temperature (K), density a (kg/m3), density b (kg/m3), thermal expansivity a (1/K), thermal expansivity b (1/K), specific heat a (J/K/kg), specific heat b (J/K/kg), compressibility a (1/Pa), compressibility b (1/Pa), seismic Vp a (m/s), seismic Vp b (m/s), seismic dVp/dT a (m/s/K), seismic dVp/dT b (m/s/K), seismic Vs a (m/s), seismic Vs b (m/s), seismic dVs/dT a (m/s/K), seismic dVs/dT b (m/s/K), molar internal energy a (J/mol), molar internal energy b (J/mol), molar Gibbs a (J/mol), molar Gibbs b (J/mol), molar entropy a (J/mol), molar entropy b (J/mol), molar volume a (m^3/mol), molar volume b (m^3/mol), delta density (kg/m3), delta thermal expansivity (1/K), delta specific heat (J/K/kg), delta compressibility (1/Pa), delta internal energy (J/mol), delta molar Gibbs (J/mol), delta molar entropy (J/K/mol), delta molar volume (m^3/mol)
pressure	temperature	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
7.1536047400e+10	2.1988227591e+03	4.3870695691e+03	4.2819066465e+03	1.0570708923e-05	8.3422076624e-06	1.2490771540e+03	1.2413576067e+03	2.4431813511e-12	2.6754477512e-12	1.1874092943e+04	1.1179884115e+04	-2.8222012195e-01	-2.8232415170e-01	5.9810095222e+03	5.3173846549e+03	-2.8335266364e-01	-3.0899458472e-01	-1.4841051407e+06	-1.4505373842e+06	1.7694907291e+04	8.5508107829e+04	3.6036936833e+02	3.7041994919e+02	3.2070382697e-05	3.2858026019e-05	-1.0516292261e+02	-2.2285012609e-06	-7.7195472599e+00	2.3226640010e-13	3.3567756485e+04	6.7813200538e+04	1.0050580858e+01	7.8764332156e-07
7.1808047200e+10	2.2003951312e+03	4.3899631291e+03	4.2849972447e+03	1.0542323746e-05	8.3164719233e-06	1.2490158158e+03	1.2413169919e+03	2.4375885334e-12	2.6687580985e-12	1.1881451145e+04	1.1187499154e+04	-2.8182292301e-01	-2.8203669312e-01	5.9824120596e+03	5.3184169236e+03	-2.8319030762e-01	-3.0896874575e-01	-1.4825162628e+06	-1.4487278869e+06	2.5848507568e+04	9.3859781888e+04	3.6040293528e+02	3.7047038074e+02	3.2049244119e-05	3.2834326830e-05	-1.0496588440e+02	-2.2258518230e-06	-7.6988238973e+00	2.3116956515e-13	3.3788375916e+04	6.8011274320e+04	1.0067445453e+01	7.8508271092e-07
7.2080047000e+10	2.2019601963e+03	4.3928521841e+03	4.2880825197e+03	1.0514094369e-05	8.2908840157e-06	1.2489547609e+03	1.2412765859e+03	2.4320228007e-12	2.6621036069e-12	1.1888794477e+04	1.1195097806e+04	-2.8142793664e-01	-2.8175103003e-01	5.9838091733e+03	5.3194436096e+03	-2.8302907362e-01	-3.0894374986e-01	-1.4809267674e+06	-1.4469181110e+06	3.3998947457e+04	1.0220764813e+05	3.6043613052e+02	3.7052042221e+02	3.2028166236e-05	3.2810702535e-05	-1.0476966431e+02	-2.2232103534e-06	-7.6781750576e+00	2.3008080626e-13	3.4008656366e+04	6.8208700674e+04	1.0084291688e+01	7.8253629902e-07
7.2352046800e+10	2.2035258696e+03	4.3957363891e+03	4.2911622161e+03	1.0486024407e-05	8.2654460049e-06	1.2488941860e+03	1.2412365333e+03	2.4264845950e-12	2.6554846246e-12	1.1896120792e+04	1.1202677933e+04	-2.8103525190e-01	-2.8146722691e-01	5.9851986588e+03	5.3204623080e+03	-2.8286909223e-01	-3.0891974059e-01	-1.4793354673e+06	-1.4451068408e+06	4.2143391414e+04	1.1054879519e+05	3.6046958481e+02	3.7057070051e+02	3.2007151372e-05	3.2787154835e-05	-1.0457417306e+02	-2.2205784018e-06	-7.6576527182e+00	2.2900002954e-13	3.4228626487e+04	6.8405403771e+04	1.0101115692e+01	7.8000346249e-07
7.2624046600e+10	2.2050921512e+03	4.3986157665e+03	4.2942363608e+03	1.0458112476e-05	8.2401565410e-06	1.2488340866e+03	1.2411968308e+03	2.4209737041e-12	2.6489008580e-12	1.1903430174e+04	1.1210239633e+04	-2.8064484857e-01	-2.8118526725e-01	5.9865805538e+03	5.3214730589e+03	-2.8271035303e-01	-3.0889670994e-01	-1.4777423741e+06	-1.4432940873e+06	5.0281855962e+04	1.1888324326e+05	3.6050329638e+02	3.7062121388e+02	3.1986199175e-05	3.2763683267e-05	-1.0437940572e+02	-2.2179559351e-06	-7.6372558450e+00	2.2792715388e-13	3.4448286789e+04	6.8601387300e+04	1.0117917505e+01	7.7748409280e-07
7.2896046400e+10	2.2066592920e+03	4.4014903267e+03	4.2973049719e+03	1.0430357365e-05	8.2150143959e-06	1.2487744645e+03	1.2411574794e+03	2.4154899379e-12	2.6423520368e-12	1.1910722639e+04	1.1217782931e+04	-2.8025671016e-01	-2.8090513682e-01	5.9879548250e+03	5.3224758247e+03	-2.8255285013e-01	-3.0887465466e-01	-1.4761474616e+06	-1.4414798229e+06	5.8414267226e+04	1.2721091961e+05	3.6053728340e+02	3.7067198044e+02	3.1965309374e-05	3.2740287441e-05	-1.0418535478e+02	-2.2153429692e-06	-7.6169850730e+00	2.2686209884e-13	3.4667638696e+04	6.8796652381e+04	1.0134697044e+01	7.7497806642e-07
7.3168046200e+10	2.2082219691e+03	4.4043603354e+03	4.3003682636e+03	1.0402754461e-05	8.1900160232e-06	1.2487151816e+03	1.2411183774e+03	2.4100326605e-12	2.6358374540e-12	1.1917999761e+04	1.1225309419e+04	-2.7987074560e-01	-2.8062676563e-01	5.9893230131e+03	5.3234722891e+03	-2.8239647979e-01	-3.0885346527e-01	-1.4745515469e+06	-1.4396648836e+06	6.6542560947e+04	1.3553381762e+05	3.6057112055e+02	3.7072257747e+02	3.1944479853e-05	3.2716965473e-05	-1.0399207183e+02	-2.2127384382e-06	-7.5968042278e+00	2.2580479349e-13	3.4886663360e+04	6.8991256672e+04	1.0151456928e+01	7.7248561979e-07
7.3440046000e+10	2.2097852629e+03	4.4072255807e+03	4.3034260826e+03	1.0375305575e-05	8.1651622716e-06	1.2486563616e+03	1.2410796156e+03	2.4046020785e-12	2.6293572307e-12	1.1925260197e+04	1.1232817761e+04	-2.7948700405e-01	-2.8035018910e-01	5.9906837186e+03	5.3244609221e+03	-2.8224132159e-01	-3.0883323108e-01	-1.4729538724e+06	-1.4378484928e+06	7.4664922001e+04	1.4385007437e+05	3.6060521088e+02	3.7077340560e+02	3.1923711964e-05	3.2693718284e-05	-1.0379949816e+02	-2.2101433032e-06	-7.5767460123e+00	2.2475515218e-13	3.5105379658e+04	6.9185152373e+04	1.0168194721e+01	7.7000631999e-07
7.3712045800e+10	2.2113491736e+03	4.4100860841e+03	4.3064784551e+03	1.0348009386e-05	8.1404518550e-06	1.2485980001e+03	1.2410411907e+03	2.3991979883e-12	2.6229110862e-12	1.1932504032e+04	1.1240308053e+04	-2.7910546660e-01	-2.8007539127e-01	5.9920369781e+03	5.3254417622e+03	-2.8208736569e-01	-3.0881394442e-01	-1.4713544493e+06	-1.4360306612e+06	8.2781366536e+04	1.5215970959e+05	3.6063955268e+02	3.7082446315e+02	3.1903005365e-05	3.2670545428e-05	-1.0360762903e+02	-2.2075575305e-06	-7.5568094349e+00	2.2371309795e-13	3.5323788117e+04	6.9378343055e+04	1.0184910466e+01	7.6754006304e-07
7.3984045600e+10	2.2129095346e+03	4.4129420566e+03	4.3095255528e+03	1.0320862080e-05	8.1158817894e-06	1.2485399890e+03	1.2410030229e+03	2.3938198588e-12	2.6164984200e-12	1.1939732508e+04	1.1247781553e+04	-2.7872605895e-01	-2.7980231476e-01	5.9933840029e+03	5.3264161350e+03	-2.8193452938e-01	-3.0879551834e-01	-1.4697539193e+06	-1.4342120454e+06	9.0893413613e+04	1.6046428839e+05	3.6067381345e+02	3.7087541965e+02	3.1882358344e-05	3.2647445357e-05	-1.0341650382e+02	-2.2049802908e-06	-7.5369661924e+00	2.2267856119e-13	3.5541873932e+04	6.9570874775e+04	1.0201606200e+01	7.6508701319e-07
7.4256045400e+10	2.2144621348e+03	4.4157937098e+03	4.3125675476e+03	1.0293859890e-05	8.0914491278e-06	1.2484822204e+03	1.2409650324e+03	2.3884671645e-12	2.6101186379e-12	1.1946946875e+04	1.1255239529e+04	-2.7834870745e-01	-2.7953090257e-01	5.9947260135e+03	5.3273853785e+03	-2.8178273014e-01	-3.0877786531e-01	-1.4681529305e+06	-1.4323933086e+06	9.9002598678e+04	1.6876539297e+05	3.6070765819e+02	3.7092594215e+02	3.1861769196e-05	3.2624416533e-05	-1.0322616223e+02	-2.2024107625e-06	-7.5171879603e+00	2.2165147345e-13	3.5759621909e+04	6.9762794289e+04	1.0218283957e+01	7.6264733707e-07
7.4528045200e+10	2.2160145839e+03	4.4186407173e+03	4.3156041981e+03	1.0267006154e-05	8.0671557807e-06	1.2484248800e+03	1.2409273562e+03	2.3831403137e-12	2.6037720628e-12	1.1954145090e+04	1.1262679940e+04	-2.7797349509e-01	-2.7926121551e-01	5.9960608988e+03	5.3283471807e+03	-2.8163209158e-01	-3.0876112298e-01	-1.4665503422e+06	-1.4305732818e+06	1.0710619346e+05	1.7706022109e+05	3.6074168987e+02	3.7097662999e+02	3.1841240101e-05	3.2601460547e-05	-1.0303651916e+02	-2.1998503730e-06	-7.4975238186e+00	2.2063174905e-13	3.5977060468e+04	6.9954027622e+04	1.0234940118e+01	7.6022044545e-07
7.4800045000e+10	2.2175668820e+03	4.4214830997e+03	4.3186355296e+03	1.0240299616e-05	8.0430005266e-06	1.2483679637e+03	1.2408899909e+03	2.3778391119e-12	2.5974584268e-12	1.1961327231e+04	1.1270102877e+04	-2.7760040353e-01	-2.7899323857e-01	5.9973886941e+03	5.3293015793e+03	-2.8148260423e-01	-3.0874528404e-01	-1.4649461655e+06	-1.4287519754e+06	1.1520421398e+05	1.8534879225e+05	3.6077590694e+02	3.7102748166e+02	3.1820770730e-05	3.2578576968e-05	-1.0284757004e+02	-2.1972990899e-06	-7.4779728468e+00	2.1961931488e-13	3.6194190123e+04	7.0144578276e+04	1.0251574721e+01	7.5780623852e-07
7.5072044800e+10	2.2191132333e+03	4.4243211394e+03	4.3216617680e+03	1.0213735627e-05	8.0189798304e-06	1.2483113248e+03	1.2408528283e+03	2.3725629179e-12	2.5911770257e-12	1.1968494984e+04	1.1277510044e+04	-2.7722933946e-01	-2.7872689958e-01	5.9987110648e+03	5.3302504007e+03	-2.8133415854e-01	-3.0873023115e-01	-1.4633412876e+06	-1.4269302979e+06	1.2329876733e+05	1.9363327657e+05	3.6080984915e+02	3.7107803970e+02	3.1800358872e-05	3.2555763859e-05	-1.0265937138e+02	-2.1947557965e-06	-7.4584964868e+00	2.1861410780e-13	3.6410989743e+04	7.0334509239e+04	1.0268190547e+01	7.5540498694e-07
7.5344044600e+10	2.2206512618e+03	4.4271549626e+03	4.3246830190e+03	1.0187311625e-05	7.9950915905e-06	1.2482549019e+03	1.2408158232e+03	2.3673113649e-12	2.5849274253e-12	1.1975649080e+04	1.1284902189e+04	-2.7686025536e-01	-2.7846216130e-01	6.0000287111e+03	5.3311944152e+03	-2.8118670487e-01	-3.0871591240e-01	-1.4617360784e+06	-1.4251086277e+06	1.3139072732e+05	2.0191457600e+05	3.6084332809e+02	3.7112811682e+02	3.1780003453e-05	3.2533020196e-05	-1.0247194356e+02	-2.1922200342e-06	-7.4390786996e+00	2.1761606036e-13	3.6627450708e+04	7.0523848684e+04	1.0284788730e+01	7.5301674270e-07
7.5616044400e+10	2.2221894053e+03	4.4299842075e+03	4.3276990143e+03	1.0161031389e-05	7.9713380343e-06	1.2481988995e+03	1.2407791260e+03	2.3620849208e-12	2.5787100099e-12	1.1982787255e+04	1.1292277046e+04	-2.7649324367e-01	-2.7819909219e-01	6.0013392922e+03	5.3321310542e+03	-2.8104038038e-01	-3.0870248099e-01	-1.4601292722e+06	-1.4232856673e+06	1.3947706548e+05	2.1018957900e+05	3.6087701051e+02	3.7117837582e+02	3.1759706900e-05	3.2510347770e-05	-1.0228519319e+02	-2.1896933552e-06	-7.4197735144e+00	2.1662508910e-13	3.6843604962e+04	7.0712513518e+04	1.0301365308e+01	7.5064087063e-07
7.5888044200e+10	2.2237276639e+03	4.4328088942e+03	4.3307097783e+03	1.0134893719e-05	7.9477179938e-06	1.2481433138e+03	1.2407427338e+03	2.3568833982e-12	2.5725245227e-12	1.1989909584e+04	1.1299634703e+04	-2.7612828710e-01	-2.7793767775e-01	6.0026428425e+03	5.3330603543e+03	-2.8089517607e-01	-3.0868992993e-01	-1.4585208796e+06	-1.4214614265e+06	1.4755779745e+05	2.1845830457e+05	3.6091089487e+02	3.7122881520e+02	3.1739468892e-05	3.2487746167e-05	-1.0209911588e+02	-2.1871757254e-06	-7.4005800333e+00	2.1564112454e-13	3.7059453047e+04	7.0900507120e+04	1.0317920323e+01	7.4827727513e-07
7.6160044000e+10	2.2252576723e+03	4.4356294179e+03	4.3337156228e+03	1.0108892608e-05	7.9242270312e-06	1.2480879366e+03	1.2407064931e+03	2.3517059776e-12	2.5663700889e-12	1.1997018454e+04	1.1306977569e+04	-2.7576526147e-01	-2.7767782271e-01	6.0039417445e+03	5.3339849336e+03	-2.8075093945e-01	-3.0867809392e-01	-1.4569121756e+06	-1.4196372118e+06	1.5563595819e+05	2.2672387749e+05	3.6094431952e+02	3.7127877725e+02	3.1719286429e-05	3.2465212821e-05	-1.0191379510e+02	-2.1846655772e-06	-7.3814435262e+00	2.1466411128e-13	3.7274963812e+04	7.1087919299e+04	1.0334457723e+01	7.4592639183e-07
7.6432043800e+10	2.2267796535e+03	4.4384457864e+03	4.3367165624e+03	1.0083027089e-05	7.9008641488e-06	1.2480327711e+03	1.2406704062e+03	2.3465525024e-12	2.5602464837e-12	1.2004113869e+04	1.1314305664e+04	-2.7540415385e-01	-2.7741951581e-01	6.0052359656e+03	5.3349047587e+03	-2.8060766635e-01	-3.0866697062e-01	-1.4553031366e+06	-1.4178129983e+06	1.6371148352e+05	2.3498623501e+05	3.6097730198e+02	3.7132827939e+02	3.1699159294e-05	3.2442747404e-05	-1.0172922398e+02	-2.1821629399e-06	-7.3623649126e+00	2.1369398132e-13	3.7490138321e+04	7.1274751488e+04	1.0350977408e+01	7.4358811079e-07
7.6704043600e+10	2.2283033810e+03	4.4412575808e+03	4.3397122851e+03	1.0057301641e-05	7.8776320658e-06	1.2479780523e+03	1.2406346460e+03	2.3414235338e-12	2.5541541862e-12	1.2011193208e+04	1.1321616357e+04	-2.7504507267e-01	-2.7716283799e-01	6.0065227948e+03	5.3358168483e+03	-2.8046551596e-01	-3.0865673845e-01	-1.4536922953e+06	-1.4159872812e+06	1.7178086137e+05	2.4324176744e+05	3.6101061226e+02	3.7137808712e+02	3.1679090312e-05	3.2420352032e-05	-1.0154529561e+02	-2.1796695748e-06	-7.3434062942e+00	2.1273065241e-13	3.7705014093e+04	7.1460906071e+04	1.0367474854e+01	7.4126171944e-07
7.6976043400e+10	2.2298288577e+03	4.4440648209e+03	4.3427028151e+03	1.0031715101e-05	7.8545296573e-06	1.2479237763e+03	1.2405992096e+03	2.3363188903e-12	2.5480929488e-12	1.2018256548e+04	1.1328909735e+04	-2.7468800083e-01	-2.7690777515e-01	6.0078022651e+03	5.3367212368e+03	-2.8032447939e-01	-3.0864739069e-01	-1.4520796615e+06	-1.4141600697e+06	1.7984410583e+05	2.5149049205e+05	3.6104424882e+02	3.7142819893e+02	3.1659079170e-05	3.2398026296e-05	-1.0136200578e+02	-2.1771854435e-06	-7.3245667546e+00	2.1177405846e-13	3.7919591759e+04	7.1646386214e+04	1.0383950110e+01	7.3894712633e-07
7.7248043200e+10	2.2313442481e+03	4.4468680532e+03	4.3456885791e+03	1.0006259648e-05	7.8315512684e-06	1.2478696530e+03	1.2405638831e+03	2.3312375130e-12	2.5420616661e-12	1.2025307211e+04	1.1336189158e+04	-2.7433277317e-01	-2.7665420052e-01	6.0090777262e+03	5.3376216119e+03	-2.8018434658e-01	-3.0863869712e-01	-1.4504670339e+06	-1.4123332074e+06	1.8790550546e+05	2.5973682364e+05	3.6107727865e+02	3.7147768733e+02	3.1639121808e-05	3.2375766795e-05	-1.0117947417e+02	-2.1747083798e-06	-7.3057698756e+00	2.1082415305e-13	3.8133826475e+04	7.1831318182e+04	1.0400408681e+01	7.3664498720e-07
7.7520043000e+10	2.2328493943e+03	4.4496673017e+03	4.3486696037e+03	9.9809341623e-06	7.8086958148e-06	1.2478156765e+03	1.2405286623e+03	2.3261792256e-12	2.5360600977e-12	1.2032345305e+04	1.1343454745e+04	-2.7397937276e-01	-2.7640210012e-01	6.0103492508e+03	5.3385180568e+03	-2.8004510739e-01	-3.0863064862e-01	-1.4488544461e+06	-1.4105067283e+06	1.9596513355e+05	2.6798084090e+05	3.6110968960e+02	3.7152654024e+02	3.1619217901e-05	3.2353573121e-05	-1.0099769803e+02	-2.1722383474e-06	-7.2870142395e+00	2.0988087211e-13	3.8347717794e+04	7.2015707355e+04	1.0416850637e+01	7.3435521953e-07
7.7792042800e+10	2.2343623525e+03	4.4524617824e+03	4.3516452980e+03	9.9557476897e-06	7.7859691375e-06	1.2477622797e+03	1.2404938656e+03	2.3211451927e-12	2.5300893160e-12	1.2039365952e+04	1.1350701586e+04	-2.7362801013e-01	-2.7615163262e-01	6.0116118131e+03	5.3394050331e+03	-2.7990706051e-01	-3.0862357971e-01	-1.4472391795e+06	-1.4086778438e+06	2.0401648524e+05	2.7621585429e+05	3.6114290067e+02	3.7157616838e+02	3.1599372859e-05	3.2331449455e-05	-1.0081648436e+02	-2.1697785522e-06	-7.2684141071e+00	2.0894412329e-13	3.8561335713e+04	7.2199369059e+04	1.0433267714e+01	7.3207659665e-07
7.8064042600e+10	2.2358844112e+03	4.4552514594e+03	4.3546156435e+03	9.9306997748e-06	7.7633706078e-06	1.2477094886e+03	1.2404595122e+03	2.3161353271e-12	2.5241491687e-12	1.2046368879e+04	1.1357929413e+04	-2.7327868384e-01	-2.7590279624e-01	6.0128650878e+03	5.3402821774e+03	-2.7977021859e-01	-3.0861750804e-01	-1.4456210498e+06	-1.4068463637e+06	2.1205910945e+05	2.8444140209e+05	3.6117701024e+02	3.7162666964e+02	3.1579586760e-05	3.2309395712e-05	-1.0063581585e+02	-2.1673291670e-06	-7.2499764830e+00	2.0801384161e-13	3.8774686100e+04	7.2382292633e+04	1.0449659402e+01	7.2980895168e-07
7.8336042400e+10	2.2374020810e+03	4.4580369495e+03	4.3575811202e+03	9.9057818097e-06	7.7408940537e-06	1.2476569751e+03	1.2404253602e+03	2.3111484659e-12	2.5182384525e-12	1.2053357852e+04	1.1365142034e+04	-2.7293121020e-01	-2.7565545015e-01	6.0141128828e+03	5.3411536865e+03	-2.7963434483e-01	-3.0861217283e-01	-1.4440021048e+06	-1.4050143874e+06	2.2009789271e+05	2.9266251469e+05	3.6121095704e+02	3.7167698896e+02	3.1559855065e-05	3.2287408110e-05	-1.0045582936e+02	-2.1648877561e-06	-7.2316148850e+00	2.0708998654e-13	3.8987717351e+04	7.2564621971e+04	1.0466031922e+01	7.2755304553e-07
7.8608042200e+10	2.2389171408e+03	4.4608181921e+03	4.3605416898e+03	9.8809937342e-06	7.7185391263e-06	1.2476047788e+03	1.2403914389e+03	2.3061845737e-12	2.5123570677e-12	1.2060332452e+04	1.1372339037e+04	-2.7258559629e-01	-2.7540959840e-01	6.0153547308e+03	5.3420190451e+03	-2.7949946159e-01	-3.0860760146e-01	-1.4423820854e+06	-1.4031816485e+06	2.2813220771e+05	3.0087854949e+05	3.6124487988e+02	3.7172726438e+02	3.1540178044e-05	3.2265486723e-05	-1.0027650226e+02	-2.1624546080e-06	-7.2133399095e+00	2.0617249396e-13	3.9200436815e+04	7.2746341780e+04	1.0482384493e+01	7.2530867946e-07
7.8880042000e+10	2.2404328397e+03	4.4635950622e+03	4.3634972655e+03	9.8563362806e-06	7.6963060189e-06	1.2475529743e+03	1.2403578030e+03	2.3012437199e-12	2.5065050180e-12	1.2067291864e+04	1.1379519605e+04	-2.7224186688e-01	-2.7516525895e-01	6.0165897542e+03	5.3428772836e+03	-2.7936561570e-01	-3.0860384904e-01	-1.4407605103e+06	-1.4013476526e+06	2.3616089565e+05	3.0908831684e+05	3.6127903237e+02	3.7177774805e+02	3.1520556422e-05	3.2243631986e-05	-1.0009779667e+02	-2.1600302617e-06	-7.1951713155e+00	2.0526129813e-13	3.9412857695e+04	7.2927421190e+04	1.0498715680e+01	7.2307556428e-07
7.9152041800e+10	2.2419491782e+03	4.4663675784e+03	4.3664478697e+03	9.8318083917e-06	7.6741937108e-06	1.2475015581e+03	1.2403244498e+03	2.2963257378e-12	2.5006820770e-12	1.2074236158e+04	1.1386683820e+04	-2.7190000626e-01	-2.7492241903e-01	6.0178179846e+03	5.3437284349e+03	-2.7923279907e-01	-3.0860090945e-01	-1.4391373893e+06	-1.3995124087e+06	2.4418397100e+05	3.1729183426e+05	3.6131341305e+02	3.7182843859e+02	3.1500989906e-05	3.2221843521e-05	-9.9919708677e+01	-2.1576146809e-06	-7.1771082861e+00	2.0435633921e-13	3.9624980590e+04	7.3107863258e+04	1.0515025532e+01	7.2085361565e-07
7.9424041600e+10	2.2434540597e+03	4.4691362894e+03	4.3693939292e+03	9.8074024902e-06	7.6521967523e-06	1.2474502396e+03	1.2402911654e+03	2.2914295997e-12	2.4948871773e-12	1.2081168690e+04	1.1393835084e+04	-2.7155985294e-01	-2.7468095388e-01	6.0190428291e+03	5.3445762646e+03	-2.7910080139e-01	-3.0859854921e-01	-1.4375145582e+06	-1.3976777998e+06	2.5220581935e+05	3.2549361776e+05	3.6134707415e+02	3.7187839367e+02	3.1481474470e-05	3.2200117975e-05	-9.9742360156e+01	-2.1552057380e-06	-7.1590742002e+00	2.0345757765e-13	3.9836758380e+04	7.3287798411e+04	1.0531319528e+01	7.1864350428e-07
7.9696041400e+10	2.2449529701e+03	4.4719009708e+03	4.3723352808e+03	9.7831205909e-06	7.6303162206e-06	1.2473991473e+03	1.2402580443e+03	2.2865555446e-12	2.4891204909e-12	1.2088088031e+04	1.1400971962e+04	-2.7122145966e-01	-2.7444090303e-01	6.0202627836e+03	5.3454191122e+03	-2.7896970762e-01	-3.0859686583e-01	-1.4358911977e+06	-1.3958429848e+06	2.6022447399e+05	3.3369164639e+05	3.6138044506e+02	3.7192804027e+02	3.1462011552e-05	3.2178456354e-05	-9.9565689981e+01	-2.1528043703e-06	-7.1411030517e+00	2.0256494630e-13	4.0048212916e+04	7.3467172395e+04	1.0547595209e+01	7.1644480287e-07
7.9968041200e+10	2.2464520163e+03	4.4746613725e+03	4.3752717417e+03	9.7589649883e-06	7.6085533851e-06	1.2473484232e+03	1.2402251908e+03	2.2817038488e-12	2.4833822264e-12	1.2094992589e+04	1.1408092852e+04	-2.7088488629e-01	-2.7420231103e-01	6.0214761734e+03	5.3462551254e+03	-2.7883961253e-01	-3.0859596825e-01	-1.4342663950e+06	-1.3940070262e+06	2.6823774283e+05	3.4188366684e+05	3.6141400254e+02	3.7197785241e+02	3.1442602756e-05	3.2156859804e-05	-9.9389630800e+01	-2.1504116033e-06	-7.1232324191e+00	2.0167837766e-13	4.0259368796e+04	7.3645924009e+04	1.0563849872e+01	7.1425704820e-07
8.0240041000e+10	2.2479511984e+03	4.4774175125e+03	4.3782033337e+03	9.7349346732e-06	7.5869072718e-06	1.2472980640e+03	1.2401926025e+03	2.2768743526e-12	2.4776721673e-12	1.2101882434e+04	1.1415197834e+04	-2.7055011795e-01	-2.7396516580e-01	6.0226830288e+03	5.3470843361e+03	-2.7871050846e-01	-3.0859585069e-01	-1.4326401595e+06	-1.3921699329e+06	2.7624564025e+05	3.5006969650e+05	3.6144774524e+02	3.7202782880e+02	3.1423247800e-05	3.2135327959e-05	-9.9214178829e+01	-2.1480274014e-06	-7.1054615319e+00	2.0079781475e-13	4.0470226609e+04	7.3824056247e+04	1.0580083564e+01	7.1208015914e-07
8.0512040800e+10	2.2494402923e+03	4.4801698537e+03	4.3811304174e+03	9.7110232412e-06	7.5653732460e-06	1.2472478260e+03	1.2401600999e+03	2.2720661829e-12	2.4719894008e-12	1.2108760396e+04	1.1422289781e+04	-2.7021701833e-01	-2.7372936180e-01	6.0238862282e+03	5.3479099311e+03	-2.7858221805e-01	-3.0859631549e-01	-1.4310140434e+06	-1.3903332973e+06	2.8425187642e+05	3.5825355684e+05	3.6148087421e+02	3.7207717508e+02	3.1403943287e-05	3.2113857976e-05	-9.9039436262e+01	-2.1456499952e-06	-7.0877260993e+00	1.9992321788e-13	4.0680746095e+04	7.4001680418e+04	1.0596300865e+01	7.0991468940e-07
8.0784040600e+10	2.2509255273e+03	4.4829181408e+03	4.3840528062e+03	9.6872330655e-06	7.5439526402e-06	1.2471978538e+03	1.2401277894e+03	2.2672796271e-12	2.4663341485e-12	1.2115624852e+04	1.1429367061e+04	-2.6988564865e-01	-2.7349494501e-01	6.0250840629e+03	5.3487300197e+03	-2.7845483811e-01	-3.0859747412e-01	-1.4293871154e+06	-1.3884961629e+06	2.9225421458e+05	3.6643294843e+05	3.6151387545e+02	3.7212637447e+02	3.1384690860e-05	3.2092451031e-05	-9.8865334634e+01	-2.1432804253e-06	-7.0700643960e+00	1.9905452139e-13	4.0890952427e+04	7.4178733858e+04	1.0612499027e+01	7.0776017111e-07
8.1056040400e+10	2.2524107763e+03	4.4856622227e+03	4.3869703926e+03	9.6635652274e-06	7.5226459109e-06	1.2471482356e+03	1.2400957358e+03	2.2625148021e-12	2.4607064662e-12	1.2122474821e+04	1.1436428687e+04	-2.6955604097e-01	-2.7326193940e-01	6.0262754832e+03	5.3495434377e+03	-2.7832842564e-01	-3.0859939362e-01	-1.4277587998e+06	-1.3866579382e+06	3.0025126907e+05	3.7460644760e+05	3.6154704998e+02	3.7217572635e+02	3.1365491429e-05	3.2071107714e-05	-9.8691830097e+01	-2.1409193164e-06	-7.0524997916e+00	1.9819166407e-13	4.1100861620e+04	7.4355178525e+04	1.0628676374e+01	7.0561628504e-07
8.1328040200e+10	2.2538960394e+03	4.4884021170e+03	4.3898831980e+03	9.6400187602e-06	7.5014521269e-06	1.2470989682e+03	1.2400639367e+03	2.2577715543e-12	2.4551061460e-12	1.2129310370e+04	1.1443474734e+04	-2.6922818135e-01	-2.7303033317e-01	6.0274605183e+03	5.3503502164e+03	-2.7820297335e-01	-3.0860206840e-01	-1.4261291059e+06	-1.3848186316e+06	3.0824305403e+05	3.8277407136e+05	3.6158039651e+02	3.7222522947e+02	3.1346344720e-05	3.2049827673e-05	-9.8518919000e+01	-2.1385666332e-06	-7.0350315477e+00	1.9733459162e-13	4.1310474267e+04	7.4531017331e+04	1.0644832954e+01	7.0348295322e-07
