# This ASPECT-compatible file contains material properties evaluated along an isentrope by the BurnMan software.
# POINTS: 501
# depth (m), pressure (Pa), temperature (K), density (kg/m^3), gravity (m/s^2), thermal expansivity (1/K), specific heat (J/K/kg), compressibility (1/Pa), molar volume (m^3/mol), molar entropy (J/K/mol), molar Gibbs (J/mol), Vp (m/s), Vs (m/s), dVp/dT (m/s/K), dVs/dT (m/s/K)
depth	pressure	temperature	density	gravity	thermal_expansivity	specific_heat	compressibility	molar_volume	molar_entropy	molar_gibbs	seismic_vp	seismic_vs	seismic_dvp_dt	seismic_dvs_dt
2.1283097079e+06	9.2752031800e+10	2.3141955258e+03	5.1135180561e+03	1.0124103559e+01	1.4029187385e-05	1.2255826722e+03	1.8572485471e-12	1.9556232596e-05	2.5164733070e+02	3.3826381396e+05	1.2918924774e+04	6.7972254261e+03	-1.7417142855e-01	-1.8076018857e-01
2.1335617357e+06	9.3024031600e+10	2.3155828891e+03	5.1161186424e+03	1.0126662828e+01	1.4006559910e-05	1.2255162865e+03	1.8540691404e-12	1.9546274968e-05	2.5164733070e+02	3.4323415148e+05	1.2925160135e+04	6.7991105858e+03	-1.7417142859e-01	-1.8048369143e-01
2.1388097659e+06	9.3296031400e+10	2.3169696698e+03	5.1187134260e+03	1.0129246187e+01	1.3984104945e-05	1.2254511347e+03	1.8509022444e-12	1.9536363424e-05	2.5164733070e+02	3.4820036132e+05	1.2931369086e+04	6.8009815262e+03	-1.7735731430e-01	-1.8088864001e-01
2.1440537941e+06	9.3568031200e+10	2.3183562375e+03	5.1213018804e+03	1.0131853737e+01	1.3961837533e-05	1.2253875472e+03	1.8477479411e-12	1.9526502066e-05	2.5164733070e+02	3.5316203613e+05	1.2937551257e+04	6.8028371273e+03	-1.7643565716e-01	-1.8051997715e-01
2.1492938161e+06	9.3840031000e+10	2.3197434794e+03	5.1238905424e+03	1.0134485579e+01	1.3939562927e-05	1.2253239347e+03	1.8446044028e-12	1.9516638334e-05	2.5164733070e+02	3.5812353426e+05	1.2943735865e+04	6.8046936293e+03	-1.7551399998e-01	-1.8015131429e-01
2.1545298273e+06	9.4112030800e+10	2.3211313958e+03	5.1264794121e+03	1.0137141814e+01	1.3917281119e-05	1.2252602971e+03	1.8414715747e-12	1.9506772227e-05	2.5164733070e+02	3.6308485560e+05	1.2949922913e+04	6.8065510329e+03	-1.7459234286e-01	-1.7978265144e-01
2.1597618230e+06	9.4384030600e+10	2.3225145624e+03	5.1290605952e+03	1.0139822543e+01	1.3895184643e-05	1.2251975666e+03	1.8383512657e-12	1.9496957488e-05	2.5164733070e+02	3.6804153033e+05	1.2956096435e+04	6.8083986503e+03	-1.7417142861e-01	-1.7951413714e-01
2.1649897987e+06	9.4656030400e+10	2.3238938443e+03	5.1316353489e+03	1.0142527869e+01	1.3873244803e-05	1.2251353967e+03	1.8352429745e-12	1.9487185561e-05	2.5164733070e+02	3.7299428904e+05	1.2962257004e+04	6.8102377882e+03	-1.7417142857e-01	-1.7932980571e-01
2.1702137496e+06	9.4928030200e+10	2.3252738017e+03	5.1342103091e+03	1.0145257892e+01	1.3851300345e-05	1.2250729455e+03	1.8321450377e-12	1.9477411273e-05	2.5164733070e+02	3.7794689410e+05	1.2968417454e+04	6.8120773136e+03	-1.7417142859e-01	-1.7914547429e-01
2.1754336710e+06	9.5200030000e+10	2.3266544351e+03	5.1367854757e+03	1.0148012714e+01	1.3829351267e-05	1.2250102128e+03	1.8290574035e-12	1.9467634619e-05	2.5164733070e+02	3.8289934540e+05	1.2974577788e+04	6.8139172267e+03	-1.7417142855e-01	-1.7896114285e-01
2.1806495581e+06	9.5472029800e+10	2.3280290480e+03	5.1393536225e+03	1.0150792437e+01	1.3807602004e-05	1.2249484105e+03	1.8259816853e-12	1.9457906580e-05	2.5164733070e+02	3.8784664449e+05	1.2980708369e+04	6.8157433251e+03	-1.7417142857e-01	-1.7877681143e-01
2.1858614061e+06	9.5744029600e+10	2.3293991099e+03	5.1419173441e+03	1.0153597162e+01	1.3785978268e-05	1.2248872107e+03	1.8229173286e-12	1.9448211090e-05	2.5164733070e+02	3.9279077872e+05	1.2986819744e+04	6.8175607431e+03	-1.7417142855e-01	-1.7859247999e-01
2.1910692102e+06	9.6016029400e+10	2.3307687542e+03	5.1444813476e+03	1.0156426992e+01	1.3764346671e-05	1.2248258499e+03	1.8198632204e-12	1.9438515489e-05	2.5164733070e+02	3.9773505125e+05	1.2992931191e+04	6.8193787407e+03	-1.7417142859e-01	-1.7840814857e-01
2.1962729654e+06	9.6288029200e+10	2.3321379812e+03	5.1470456330e+03	1.0159282029e+01	1.3742707216e-05	1.2247643284e+03	1.8168193095e-12	1.9428819778e-05	2.5164733070e+02	4.0267946201e+05	1.2999042710e+04	6.8211973175e+03	-1.7417142857e-01	-1.7822381715e-01
2.2014726668e+06	9.6560029000e+10	2.3335006230e+03	5.1496010733e+03	1.0162162377e+01	1.3721287339e-05	1.2247031169e+03	1.8137877081e-12	1.9419179716e-05	2.5164733070e+02	4.0761835577e+05	1.3005131983e+04	6.8230016322e+03	-1.7355457143e-01	-1.7797780000e-01
2.2066683091e+06	9.6832028800e+10	2.3348609034e+03	5.1521519973e+03	1.0165068138e+01	1.3699974869e-05	1.2246420456e+03	1.8107672354e-12	1.9409565296e-05	2.5164733070e+02	4.1255436670e+05	1.3011212201e+04	6.8247992026e+03	-1.7263291429e-01	-1.7770130285e-01
2.2118598872e+06	9.7104028600e+10	2.3362220896e+03	5.1547028576e+03	1.0167999415e+01	1.3678657994e-05	1.2245808951e+03	1.8077567652e-12	1.9399948605e-05	2.5164733070e+02	4.1749024408e+05	1.3017294770e+04	6.8265973645e+03	-1.7171125714e-01	-1.7742480572e-01
2.2170473962e+06	9.7376028400e+10	2.3375841824e+03	5.1572536540e+03	1.0170956311e+01	1.3657336710e-05	1.2245196654e+03	1.8047562480e-12	1.9390329643e-05	2.5164733070e+02	4.2242598778e+05	1.3023379693e+04	6.8283961185e+03	-1.7078960000e-01	-1.7714830857e-01
2.2222308307e+06	9.7648028200e+10	2.3389345006e+03	5.1597971737e+03	1.0173938928e+01	1.3636244317e-05	1.2244586153e+03	1.8017674749e-12	1.9380776174e-05	2.5164733070e+02	4.2735661707e+05	1.3029435256e+04	6.8301797740e+03	-1.7054285714e-01	-1.7700679429e-01
2.2274101857e+06	9.7920028000e+10	2.3402797571e+03	5.1623385158e+03	1.0176947370e+01	1.3615231963e-05	1.2243977708e+03	1.7987891556e-12	1.9371247031e-05	2.5164733070e+02	4.3228537974e+05	1.3035479632e+04	6.8319580839e+03	-1.7054285714e-01	-1.7691462856e-01
2.2325854558e+06	9.8192027800e+10	2.3416243827e+03	5.1648803980e+03	1.0179981740e+01	1.3594214230e-05	1.2243370666e+03	1.7958205580e-12	1.9361717724e-05	2.5164733070e+02	4.3721411027e+05	1.3041524116e+04	6.8337367534e+03	-1.7054285714e-01	-1.7682246286e-01
2.2377566358e+06	9.8464027600e+10	2.3429683779e+03	5.1674228198e+03	1.0183042141e+01	1.3573191120e-05	1.2242765027e+03	1.7928616347e-12	1.9352188253e-05	2.5164733070e+02	4.4214280870e+05	1.3047568707e+04	6.8355157821e+03	-1.7054285714e-01	-1.7673029714e-01
2.2429237202e+06	9.8736027400e+10	2.3443132400e+03	5.1699533618e+03	1.0186128677e+01	1.3552424608e-05	1.2242168920e+03	1.7899157346e-12	1.9342719608e-05	2.5164733070e+02	4.4706448261e+05	1.3053572751e+04	6.8372789404e+03	-1.7054285714e-01	-1.7620197716e-01
2.2480867038e+06	9.9008027200e+10	2.3456674562e+03	5.1724800694e+03	1.0189241452e+01	1.3531723627e-05	1.2241573337e+03	1.7869808023e-12	1.9333269006e-05	2.5164733070e+02	4.5198327241e+05	1.3059564799e+04	6.8390370969e+03	-1.7054285714e-01	-1.7601764573e-01
2.2532455811e+06	9.9280027000e+10	2.3470217379e+03	5.1750070221e+03	1.0192380568e+01	1.3511017696e-05	1.2240976316e+03	1.7840553232e-12	1.9323818422e-05	2.5164733070e+02	4.5690189345e+05	1.3065556836e+04	6.8407957411e+03	-1.7054285712e-01	-1.7583331428e-01
2.2584003467e+06	9.9552026800e+10	2.3483760851e+03	5.1775342198e+03	1.0195546131e+01	1.3490306816e-05	1.2240377859e+03	1.7811392516e-12	1.9314367855e-05	2.5164733070e+02	4.6182034573e+05	1.3071548861e+04	6.8425548730e+03	-1.7054285714e-01	-1.7564898287e-01
2.2635509951e+06	9.9824026600e+10	2.3497158837e+03	5.1800517796e+03	1.0198738243e+01	1.3469843063e-05	1.2239782896e+03	1.7782342596e-12	1.9304996060e-05	2.5164733070e+02	4.6673271464e+05	1.3077504396e+04	6.8442957198e+03	-1.6975182858e-01	-1.7538554857e-01
2.2686975208e+06	1.0009602640e+11	2.3510539073e+03	5.1825679097e+03	1.0201957009e+01	1.3449416417e-05	1.2239188370e+03	1.7753390278e-12	1.9295635145e-05	2.5164733070e+02	4.7164397054e+05	1.3083456088e+04	6.8460340772e+03	-1.6883017142e-01	-1.7510905144e-01
2.2738399180e+06	1.0036802620e+11	2.3523926136e+03	5.1850842390e+03	1.0205202531e+01	1.3428985281e-05	1.2238593546e+03	1.7724532382e-12	1.9286271940e-05	2.5164733070e+02	4.7655509255e+05	1.3089410133e+04	6.8477730551e+03	-1.6790851430e-01	-1.7483255429e-01
2.2789781814e+06	1.0064002600e+11	2.3537320031e+03	5.1876007678e+03	1.0208474914e+01	1.3408549651e-05	1.2237998424e+03	1.7695768448e-12	1.9276906444e-05	2.5164733070e+02	4.8146608056e+05	1.3095366531e+04	6.8495126541e+03	-1.6698685715e-01	-1.7455605714e-01
2.2841123050e+06	1.0091202580e+11	2.3550639293e+03	5.1901087001e+03	1.0211774262e+01	1.3388398967e-05	1.2237423729e+03	1.7667120723e-12	1.9267606762e-05	2.5164733070e+02	4.8637097552e+05	1.3101293729e+04	6.8512322837e+03	-1.6691428573e-01	-1.7436446858e-01
2.2892422833e+06	1.0118402560e+11	2.3563949422e+03	5.1926161411e+03	1.0215100680e+01	1.3368265617e-05	1.2236850183e+03	1.7638566711e-12	1.9258310392e-05	2.5164733070e+02	4.9127534027e+05	1.3107218364e+04	6.8529506918e+03	-1.6691428575e-01	-1.7418013715e-01
2.2943681105e+06	1.0145602540e+11	2.3577257010e+03	5.1951238449e+03	1.0218454270e+01	1.3348124745e-05	1.2236276000e+03	1.7610103978e-12	1.9249011503e-05	2.5164733070e+02	4.9617968877e+05	1.3113143042e+04	6.8546696348e+03	-1.6691428573e-01	-1.7399580571e-01
2.2994897807e+06	1.0172802520e+11	2.3590562060e+03	5.1976318115e+03	1.0221835138e+01	1.3327976352e-05	1.2235701181e+03	1.7581732089e-12	1.9239710097e-05	2.5164733070e+02	5.0108402102e+05	1.3119067761e+04	6.8563891125e+03	-1.6691428571e-01	-1.7381147429e-01
2.3046072881e+06	1.0200002500e+11	2.3603785102e+03	5.2001255880e+03	1.0225243389e+01	1.3308130396e-05	1.2235131308e+03	1.7553482636e-12	1.9230494142e-05	2.5164733070e+02	5.0597920781e+05	1.3124943850e+04	6.8580880046e+03	-1.6691428571e-01	-1.7362714287e-01
2.3097206268e+06	1.0227202480e+11	2.3617007588e+03	5.2026193721e+03	1.0228679125e+01	1.3288284550e-05	1.2234560107e+03	1.7525324353e-12	1.9221279593e-05	2.5164733070e+02	5.1087432829e+05	1.3130819148e+04	6.8597870339e+03	-1.6691428571e-01	-1.7344281143e-01
2.3148297910e+06	1.0254402460e+11	2.3630230816e+03	5.2051133949e+03	1.0232142453e+01	1.3268433876e-05	1.2233987483e+03	1.7497256296e-12	1.9212065063e-05	2.5164733070e+02	5.1576952930e+05	1.3136694433e+04	6.8614865377e+03	-1.6691428571e-01	-1.7325848000e-01
2.3199347745e+06	1.0281602440e+11	2.3643448362e+03	5.2076071311e+03	1.0235633477e+01	1.3248591171e-05	1.2233414143e+03	1.7469278954e-12	1.9202854297e-05	2.5164733070e+02	5.2066441666e+05	1.3142568613e+04	6.8631856982e+03	-1.6691428573e-01	-1.7307850285e-01
2.3250355714e+06	1.0308802420e+11	2.3656539013e+03	5.2100903754e+03	1.0239152301e+01	1.3229001851e-05	1.2232853865e+03	1.7441409165e-12	1.9193717861e-05	2.5164733070e+02	5.2555130917e+05	1.3148420712e+04	6.8648686753e+03	-1.6691428571e-01	-1.7298633714e-01
2.3301321758e+06	1.0336002400e+11	2.3669634060e+03	5.2125735896e+03	1.0242699030e+01	1.3209407980e-05	1.2232292618e+03	1.7413627612e-12	1.9184579124e-05	2.5164733070e+02	5.3043804204e+05	1.3154272737e+04	6.8665518176e+03	-1.6691428571e-01	-1.7289417144e-01
2.3352245821e+06	1.0363202380e+11	2.3682733503e+03	5.2150567736e+03	1.0246273769e+01	1.3189809555e-05	1.2231730401e+03	1.7385933877e-12	1.9175438083e-05	2.5164733070e+02	5.3532461520e+05	1.3160124688e+04	6.8682351254e+03	-1.6691428571e-01	-1.7280200571e-01
2.3403127844e+06	1.0390402360e+11	2.3695825821e+03	5.2175388678e+03	1.0249876625e+01	1.3170239458e-05	1.2231167119e+03	1.7358330381e-12	1.9166302849e-05	2.5164733070e+02	5.4021034743e+05	1.3165970972e+04	6.8699162403e+03	-1.6681268569e-01	-1.7268952000e-01
2.3453967767e+06	1.0417602340e+11	2.3708830838e+03	5.2200125026e+03	1.0253507705e+01	1.3150930336e-05	1.2230601121e+03	1.7330837138e-12	1.9157230825e-05	2.5164733070e+02	5.4509043253e+05	1.3171773332e+04	6.8715787273e+03	-1.6589102857e-01	-1.7241302286e-01
2.3504765529e+06	1.0444802320e+11	2.3721931084e+03	5.2224858553e+03	1.0257167113e+01	1.3131620798e-05	1.2230035323e+03	1.7303435189e-12	1.9148160263e-05	2.5164733070e+02	5.4996935056e+05	1.3177575025e+04	6.8732404036e+03	-1.6691428567e-01	-1.7199428570e-01
2.3555521069e+06	1.0472002300e+11	2.3735094619e+03	5.2249589174e+03	1.0260854956e+01	1.3112307333e-05	1.2229471333e+03	1.7276122074e-12	1.9139091840e-05	2.5164733070e+02	5.5484755390e+05	1.3183375106e+04	6.8749012183e+03	-1.6691428573e-01	-1.7199428572e-01
2.3606234326e+06	1.0499202280e+11	2.3748239412e+03	5.2274299616e+03	1.0264571340e+01	1.3093034932e-05	1.2228912874e+03	1.7248898791e-12	1.9130040006e-05	2.5164733070e+02	5.5972489904e+05	1.3189171101e+04	6.8765589439e+03	-1.6691428573e-01	-1.7196235430e-01
2.3656905238e+06	1.0526402260e+11	2.3761300554e+03	5.2298914767e+03	1.0268316371e+01	1.3073989194e-05	1.2228377460e+03	1.7221781927e-12	1.9121066075e-05	2.5164733070e+02	5.6459787233e+05	1.3194947492e+04	6.8782021087e+03	-1.6691428571e-01	-1.7177802284e-01
2.3707533744e+06	1.0553602240e+11	2.3774359303e+03	5.2323532489e+03	1.0272090155e+01	1.3054940904e-05	1.2227838976e+03	1.7194749381e-12	1.9112089677e-05	2.5164733070e+02	5.6947082186e+05	1.3200723923e+04	6.8798457961e+03	-1.6691428569e-01	-1.7159369143e-01
2.3758119779e+06	1.0580802220e+11	2.3787415661e+03	5.2348152780e+03	1.0275892798e+01	1.3035890061e-05	1.2227297421e+03	1.7167800758e-12	1.9103110812e-05	2.5164733070e+02	5.7434374762e+05	1.3206500393e+04	6.8814900058e+03	-1.6691428571e-01	-1.7140936000e-01
2.3808663283e+06	1.0608002200e+11	2.3800455950e+03	5.2372746567e+03	1.0279724406e+01	1.3016899961e-05	1.2226754866e+03	1.7140940955e-12	1.9094143022e-05	2.5164733070e+02	5.7921409181e+05	1.3212267009e+04	6.8831297598e+03	-1.6669657141e-01	-1.7120325714e-01
2.3859164192e+06	1.0635202180e+11	2.3813451619e+03	5.2397248781e+03	1.0283585086e+01	1.2998110610e-05	1.2226216948e+03	1.7114181816e-12	1.9085218081e-05	2.5164733070e+02	5.8407620764e+05	1.3218003119e+04	6.8847540525e+03	-1.6577491428e-01	-1.7092675999e-01
2.3909622443e+06	1.0662402160e+11	2.3826448116e+03	5.2421753335e+03	1.0287474944e+01	1.2979316518e-05	1.2225677610e+03	1.7087506128e-12	1.9076293160e-05	2.5164733070e+02	5.8893840597e+05	1.3223741610e+04	6.8863790498e+03	-1.6485325717e-01	-1.7065026286e-01
2.3960037971e+06	1.0689602140e+11	2.3839445441e+03	5.2446260228e+03	1.0291394086e+01	1.2960517684e-05	1.2225136853e+03	1.7060913503e-12	1.9067368260e-05	2.5164733070e+02	5.9380068681e+05	1.3229482483e+04	6.8880047517e+03	-1.6393160000e-01	-1.7037376571e-01
2.4010410714e+06	1.0716802120e+11	2.3852399785e+03	5.2470738207e+03	1.0295342620e+01	1.2941795088e-05	1.2224593141e+03	1.7034410616e-12	1.9058465099e-05	2.5164733070e+02	5.9866132237e+05	1.3235207444e+04	6.8896254424e+03	-1.6328571430e-01	-1.7012484572e-01
2.4060740607e+06	1.0744002100e+11	2.3865253782e+03	5.2495143672e+03	1.0299320653e+01	1.2923257532e-05	1.2224047204e+03	1.7008006525e-12	1.9049612862e-05	2.5164733070e+02	6.0351794076e+05	1.3240890356e+04	6.8912332674e+03	-1.6328571428e-01	-1.6994051429e-01
2.4111027590e+06	1.0771202080e+11	2.3878110817e+03	5.2519548932e+03	1.0303328290e+01	1.2904715417e-05	1.2223504139e+03	1.6981684283e-12	1.9040760700e-05	2.5164733070e+02	6.0837456006e+05	1.3246573219e+04	6.8928415147e+03	-1.6328571430e-01	-1.6975618286e-01
2.4161271602e+06	1.0798402060e+11	2.3890970891e+03	5.2543953987e+03	1.0307365638e+01	1.2886168743e-05	1.2222963947e+03	1.6955443512e-12	1.9031908613e-05	2.5164733070e+02	6.1323118026e+05	1.3252256032e+04	6.8944501845e+03	-1.6328571428e-01	-1.6957185143e-01
2.4211472576e+06	1.0825602040e+11	2.3903810957e+03	5.2568320721e+03	1.0311432804e+01	1.2867708146e-05	1.2222429855e+03	1.6929291652e-12	1.9023080177e-05	2.5164733070e+02	6.1808423684e+05	1.3257936301e+04	6.8960513873e+03	-1.6295188570e-01	-1.6938752001e-01
2.4261630450e+06	1.0852802020e+11	2.3916617111e+03	5.2592621494e+03	1.0315529895e+01	1.2849402818e-05	1.2221899508e+03	1.6903233872e-12	1.9014290202e-05	2.5164733070e+02	6.2293079996e+05	1.3263613673e+04	6.8976390573e+03	-1.6203022858e-01	-1.6920318857e-01
2.4311745159e+06	1.0880002000e+11	2.3929431644e+03	5.2616924064e+03	1.0319657018e+01	1.2831093260e-05	1.2221364973e+03	1.6877255843e-12	1.9005495709e-05	2.5164733070e+02	6.2777704418e+05	1.3269293271e+04	6.8992270577e+03	-1.6110857145e-01	-1.6901885714e-01
2.4361816637e+06	1.0907201980e+11	2.3942254566e+03	5.2641228432e+03	1.0323814279e+01	1.2812779470e-05	1.2220826244e+03	1.6851357199e-12	1.8996696694e-05	2.5164733070e+02	6.3262296919e+05	1.3274975097e+04	6.9008153890e+03	-1.6018691427e-01	-1.6883452572e-01
2.4411844820e+06	1.0934401960e+11	2.3955045519e+03	5.2665483309e+03	1.0328001786e+01	1.2794577887e-05	1.2220295635e+03	1.6825547845e-12	1.8987932662e-05	2.5164733070e+02	6.3746627061e+05	1.3280639559e+04	6.9023971721e+03	-1.5965714289e-01	-1.6865019429e-01
2.4461829643e+06	1.0961601940e+11	2.3967784962e+03	5.2689670995e+03	1.0332219646e+01	1.2776529192e-05	1.2219781144e+03	1.6799831194e-12	1.8979220753e-05	2.5164733070e+02	6.4230642315e+05	1.3286278165e+04	6.9039700745e+03	-1.5965714285e-01	-1.6846586285e-01
2.4511771039e+06	1.0988801920e+11	2.3980525305e+03	5.2713860969e+03	1.0336467967e+01	1.2758475853e-05	1.2219267602e+03	1.6774193071e-12	1.8970508866e-05	2.5164733070e+02	6.4714665680e+05	1.3291916756e+04	6.9055434315e+03	-1.5965714287e-01	-1.6828153142e-01
2.4561668944e+06	1.1016001900e+11	2.3993300229e+03	5.2738050980e+03	1.0340746854e+01	1.2740418562e-05	1.2218754564e+03	1.6748634067e-12	1.8961799062e-05	2.5164733070e+02	6.5198650957e+05	1.3297553541e+04	6.9071164259e+03	-1.6328571428e-01	-1.6882291427e-01
2.4611523290e+06	1.1043201880e+11	2.4006086758e+03	5.2762192242e+03	1.0345056417e+01	1.2722477844e-05	1.2218239106e+03	1.6723162533e-12	1.8953129390e-05	2.5164733070e+02	6.5682140178e+05	1.3303162686e+04	6.9086778595e+03	-1.6283577144e-01	-1.6863858286e-01
2.4661334012e+06	1.1070401860e+11	2.4018793988e+03	5.2786286635e+03	1.0349396761e+01	1.2704657887e-05	1.2217721925e+03	1.6697775490e-12	1.8944494281e-05	2.5164733070e+02	6.6165246104e+05	1.3308749635e+04	6.9102294002e+03	-1.6191411429e-01	-1.6845425142e-01
2.4711101042e+06	1.1097601840e+11	2.4031505823e+03	5.2810380720e+03	1.0353767995e+01	1.2686833508e-05	1.2217203758e+03	1.6672464934e-12	1.8935856940e-05	2.5164733070e+02	6.6648357825e+05	1.3314338852e+04	6.9117813319e+03	-1.6099245717e-01	-1.6826992000e-01
2.4760824314e+06	1.1124801820e+11	2.4044222264e+03	5.2834474498e+03	1.0358170225e+01	1.2669004703e-05	1.2216684604e+03	1.6647230519e-12	1.8927217367e-05	2.5164733070e+02	6.7131475344e+05	1.3319930339e+04	6.9133336549e+03	-1.6007080001e-01	-1.6808558858e-01
2.4810503761e+06	1.1152001800e+11	2.4056882289e+03	5.2858519448e+03	1.0362603560e+01	1.2651297428e-05	1.2216165637e+03	1.6622083076e-12	1.8918616101e-05	2.5164733070e+02	6.7614362969e+05	1.3325507662e+04	6.9148761938e+03	-1.5965714287e-01	-1.6790125714e-01
2.4860139316e+06	1.1179201780e+11	2.4069499060e+03	5.2882526262e+03	1.0367068107e+01	1.2633690227e-05	1.2215647117e+03	1.6597021162e-12	1.8910045672e-05	2.5164733070e+02	6.8097030073e+05	1.3331072026e+04	6.9164108050e+03	-1.5965714287e-01	-1.6771692572e-01
2.4909730910e+06	1.1206401760e+11	2.4082122803e+03	5.2906534939e+03	1.0371563972e+01	1.2616081093e-05	1.2215128227e+03	1.6572035610e-12	1.8901473083e-05	2.5164733070e+02	6.8579658601e+05	1.3336636279e+04	6.9179457645e+03	-1.5965714287e-01	-1.6753259429e-01
2.4959278475e+06	1.1233601740e+11	2.4094753523e+03	5.2930545479e+03	1.0376091263e+01	1.2598470025e-05	1.2214608966e+03	1.6547126072e-12	1.8892898332e-05	2.5164733070e+02	6.9062248522e+05	1.3342200421e+04	6.9194810726e+03	-1.5965714287e-01	-1.6734826285e-01
2.5008781944e+06	1.1260801720e+11	2.4107373698e+03	5.2954481047e+03	1.0380650087e+01	1.2581020983e-05	1.2214097944e+03	1.6522309205e-12	1.8884358857e-05	2.5164733070e+02	6.9544196208e+05	1.3347740184e+04	6.9210067679e+03	-1.5909108570e-01	-1.6710732571e-01
2.5058241248e+06	1.1288001700e+11	2.4119981298e+03	5.2978370774e+03	1.0385240552e+01	1.2563670655e-05	1.2213592884e+03	1.6497576869e-12	1.8875842416e-05	2.5164733070e+02	7.0025768733e+05	1.3353266602e+04	6.9225268840e+03	-1.5816942858e-01	-1.6683082858e-01
2.5107656318e+06	1.1315201680e+11	2.4132585296e+03	5.3002263064e+03	1.0389862765e+01	1.2546315477e-05	1.2213088599e+03	1.6472917700e-12	1.8867325890e-05	2.5164733070e+02	7.0507355474e+05	1.3358795402e+04	6.9240477572e+03	-1.5724777142e-01	-1.6655433143e-01
2.5157027086e+06	1.1342401660e+11	2.4145185692e+03	5.3026157915e+03	1.0394516836e+01	1.2528955453e-05	1.2212585089e+03	1.6448331377e-12	1.8858809280e-05	2.5164733070e+02	7.0988956425e+05	1.3364326581e+04	6.9255693874e+03	-1.5632611428e-01	-1.6627783429e-01
2.5206353481e+06	1.1369601640e+11	2.4157680141e+03	5.3049982803e+03	1.0399202871e+01	1.2511739715e-05	1.2212091129e+03	1.6423823070e-12	1.8850348495e-05	2.5164733070e+02	7.1470245869e+05	1.3369834054e+04	6.9270769455e+03	-1.5602857142e-01	-1.6606374857e-01
2.5255635435e+06	1.1396801620e+11	2.4170132821e+03	5.3073773029e+03	1.0403920980e+01	1.2494590865e-05	1.2211598845e+03	1.6399389942e-12	1.8841912607e-05	2.5164733070e+02	7.1951362165e+05	1.3375329356e+04	6.9285778150e+03	-1.5602857144e-01	-1.6587941715e-01
2.5304872877e+06	1.1424001600e+11	2.4182594576e+03	5.3097562654e+03	1.0408671271e+01	1.2477437923e-05	1.2211103418e+03	1.6375029121e-12	1.8833474635e-05	2.5164733070e+02	7.2432454398e+05	1.3380824517e+04	6.9300789931e+03	-1.5602857144e-01	-1.6569508572e-01
2.5354065738e+06	1.1451201580e+11	2.4195065418e+03	5.3121351680e+03	1.0413453856e+01	1.2460280885e-05	1.2210604844e+03	1.6350740285e-12	1.8825034577e-05	2.5164733070e+02	7.2913522542e+05	1.3386319536e+04	6.9315804803e+03	-1.5602857142e-01	-1.6551075429e-01
2.5403213928e+06	1.1478401560e+11	2.4207498358e+03	5.3145082856e+03	1.0418268870e+01	1.2443286379e-05	1.2210111790e+03	1.6326545405e-12	1.8816628943e-05	2.5164733070e+02	7.3393971848e+05	1.3391796347e+04	6.9330684091e+03	-1.5602857144e-01	-1.6539464000e-01
2.5452317414e+06	1.1505601540e+11	2.4219918143e+03	5.3168795706e+03	1.0423116455e+01	1.2426345972e-05	1.2209620905e+03	1.6302429869e-12	1.8808233913e-05	2.5164733070e+02	7.3874220304e+05	1.3397266763e+04	6.9345516730e+03	-1.5602857144e-01	-1.6530247428e-01
2.5501375865e+06	1.1532801520e+11	2.4232340414e+03	5.3192510682e+03	1.0427996712e+01	1.2409401121e-05	1.2209129485e+03	1.6278385558e-12	1.8799836651e-05	2.5164733070e+02	7.4354481487e+05	1.3402737140e+04	6.9360351248e+03	-1.5602857144e-01	-1.6521030858e-01
2.5550388963e+06	1.1560001500e+11	2.4244765172e+03	5.3216227784e+03	1.0432909490e+01	1.2392451825e-05	1.2208637529e+03	1.6254412158e-12	1.8791437157e-05	2.5164733070e+02	7.4834755400e+05	1.3408207478e+04	6.9375187645e+03	-1.5602857144e-01	-1.6511814286e-01
2.5599349703e+06	1.1587201480e+11	2.4284254322e+03	5.3259414300e+03	1.0437850584e+01	1.2377351266e-05	1.2208493003e+03	1.6232682255e-12	1.8776232805e-05	2.5164733070e+02	7.5246018744e+05	1.3412910626e+04	6.9410640618e+03	-1.4418491430e-01	-2.6318028574e-01
2.5648247144e+06	1.1614401460e+11	2.4321692914e+03	5.3300961803e+03	1.0442814578e+01	1.2362160332e-05	1.2208325195e+03	1.6210841918e-12	1.8761618913e-05	2.5164733070e+02	7.5662475604e+05	1.3417660782e+04	6.9444336091e+03	-1.2943840000e-01	-3.8529985714e-01
2.5697085471e+06	1.1641601440e+11	2.4351909486e+03	5.3337334054e+03	1.0447803584e+01	1.2346518510e-05	1.2208065806e+03	1.6188488602e-12	1.8748821201e-05	2.5164733070e+02	7.6097096303e+05	1.3422604186e+04	6.9472552187e+03	-1.1469188572e-01	-5.0741942858e-01
2.5745869989e+06	1.1668801420e+11	2.4376809936e+03	5.3369896809e+03	1.0452821354e+01	1.2330544792e-05	1.2207739005e+03	1.6165777226e-12	1.8737360378e-05	2.5164733070e+02	7.6545087386e+05	1.3427689840e+04	6.9496734920e+03	-9.9945371403e-02	-6.2953900000e-01
2.5794587991e+06	1.1696001400e+11	2.4442164899e+03	5.3433159413e+03	1.0457860144e+01	1.2317333375e-05	1.2207949316e+03	1.6146863667e-12	1.8715360063e-05	2.5164733070e+02	7.6888866844e+05	1.3431760100e+04	6.9556013174e+03	-1.0116457142e-01	-6.7262828572e-01
