# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the PhaseTransitionKinetics material model. This table is for lower-mtz <==> upper-mtz evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa), temperature (K), density a (kg/m3), density b (kg/m3), thermal expansivity a (1/K), thermal expansivity b (1/K), specific heat a (J/K/kg), specific heat b (J/K/kg), compressibility a (1/Pa), compressibility b (1/Pa), seismic Vp a (m/s), seismic Vp b (m/s), seismic dVp/dT a (m/s/K), seismic dVp/dT b (m/s/K), seismic Vs a (m/s), seismic Vs b (m/s), seismic dVs/dT a (m/s/K), seismic dVs/dT b (m/s/K), molar internal energy a (J/mol), molar internal energy b (J/mol), molar Gibbs a (J/mol), molar Gibbs b (J/mol), molar entropy a (J/mol), molar entropy b (J/mol), molar volume a (m^3/mol), molar volume b (m^3/mol), delta density (kg/m3), delta thermal expansivity (1/K), delta specific heat (J/K/kg), delta compressibility (1/Pa), delta internal energy (J/mol), delta molar Gibbs (J/mol), delta molar entropy (J/K/mol), delta molar volume (m^3/mol)
pressure	temperature	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
1.0254402460e+11	2.3630230816e+03	4.7292391043e+03	4.6907350151e+03	6.6931539246e-06	8.1096669801e-06	1.2393410165e+03	1.2439942280e+03	1.8511573194e-12	1.9434010395e-12	1.2757209592e+04	1.2624514460e+04	-2.4815768667e-01	-2.4803625953e-01	6.0324300639e+03	6.1041510881e+03	-2.6007572631e-01	-2.7078270326e-01	-1.3060394379e+06	-1.2964181651e+06	8.8161003533e+05	9.1888489210e+05	3.6520796696e+02	3.6412100173e+02	2.9749605993e-05	2.9994233216e-05	-3.8504089197e+01	1.4165130554e-06	4.6532115547e+00	9.2243720070e-14	9.6212728363e+03	3.7274856778e+04	-1.0869652275e+00	2.4462722346e-07
1.0281602440e+11	2.3643448362e+03	4.7316002593e+03	4.6931967000e+03	6.6782592376e-06	8.0933001501e-06	1.2393163224e+03	1.2439621530e+03	1.8479472271e-12	1.9399721998e-12	1.2762826722e+04	1.2630426186e+04	-2.4797938378e-01	-2.4781107415e-01	6.0325559867e+03	6.1049529836e+03	-2.6009245265e-01	-2.7071292844e-01	-1.3044124682e+06	-1.2947275905e+06	8.8921715844e+05	9.2655987748e+05	3.6525138404e+02	3.6415279449e+02	2.9734760396e-05	2.9978500581e-05	-3.8403559259e+01	1.4150409126e-06	4.6458306285e+00	9.2024972732e-14	9.6848776838e+03	3.7342719036e+04	-1.0985895467e+00	2.4374018522e-07
1.0308802420e+11	2.3656539013e+03	4.7339588594e+03	4.6956557536e+03	6.6634224100e-06	8.0769976813e-06	1.2392915677e+03	1.2439300201e+03	1.8447484532e-12	1.9365556966e-12	1.2768437305e+04	1.2636330662e+04	-2.4780182928e-01	-2.4758676811e-01	6.0326811481e+03	6.1057537025e+03	-2.6010943975e-01	-2.7064353165e-01	-1.3027865766e+06	-1.2930380804e+06	8.9682482603e+05	9.3423516772e+05	3.6529395658e+02	3.6418375904e+02	2.9719945648e-05	2.9962801232e-05	-3.8303105721e+01	1.4135752713e-06	4.6384524028e+00	9.1807243407e-14	9.7484962133e+03	3.7410341691e+04	-1.1101975477e+00	2.4285558397e-07
1.0336002400e+11	2.3669634060e+03	4.7363144991e+03	4.6981116873e+03	6.6486470831e-06	8.0607638770e-06	1.2392669804e+03	1.2438980902e+03	1.8415615487e-12	1.9331520922e-12	1.2774038119e+04	1.2642224670e+04	-2.4762511990e-01	-2.4736345134e-01	6.0328021474e+03	6.1065497069e+03	-2.6012684816e-01	-2.7057470195e-01	-1.3011597469e+06	-1.2913476694e+06	9.0442825219e+05	9.4190599200e+05	3.6533665270e+02	3.6421486702e+02	2.9705164222e-05	2.9947138204e-05	-3.8202811727e+01	1.4121167939e-06	4.6311098191e+00	9.1590543484e-14	9.8120775068e+03	3.7477739814e+04	-1.1217856780e+00	2.4197398269e-07
1.0363202380e+11	2.3682733503e+03	4.7386671883e+03	4.7005645118e+03	6.6339328655e-06	8.0445982927e-06	1.2392425594e+03	1.2438663620e+03	1.8383864452e-12	1.9297613109e-12	1.2779629201e+04	1.2648108250e+04	-2.4744925036e-01	-2.4714111745e-01	6.0329189980e+03	6.1073410139e+03	-2.6014467572e-01	-2.7050643597e-01	-1.2995319838e+06	-1.2896563624e+06	9.1202744567e+05	9.4957235988e+05	3.6537947175e+02	3.6424611772e+02	2.9690415977e-05	2.9931511343e-05	-3.8102676578e+01	1.4106654272e-06	4.6238026317e+00	9.1374865729e-14	9.8756214242e+03	3.7544914204e+04	-1.1333540357e+00	2.4109536516e-07
1.0390402360e+11	2.3695825821e+03	4.7410169733e+03	4.7030142811e+03	6.6192790227e-06	8.0285000794e-06	1.2392182835e+03	1.2438348112e+03	1.8352230215e-12	1.9263832229e-12	1.2785210869e+04	1.2653981725e+04	-2.4727420625e-01	-2.4691975002e-01	6.0330320135e+03	6.1081279522e+03	-2.6016290585e-01	-2.7043871349e-01	-1.2979034696e+06	-1.2879643373e+06	9.1962283636e+05	9.5723470069e+05	3.6542232831e+02	3.6427742527e+02	2.9675700549e-05	2.9915920214e-05	-3.8002692229e+01	1.4092210567e-06	4.6165277016e+00	9.1160201398e-14	9.9391323142e+03	3.7611864336e+04	-1.1449030349e+00	2.4021966491e-07
1.0417602340e+11	2.3708830838e+03	4.7433641149e+03	4.7054613080e+03	6.6046827726e-06	8.0124659756e-06	1.2391940131e+03	1.2438032777e+03	1.8320708416e-12	1.9230173741e-12	1.2790785140e+04	1.2659847113e+04	-2.4709992113e-01	-2.4669927303e-01	6.0331432932e+03	6.1089127061e+03	-2.6018143709e-01	-2.7037141450e-01	-1.2962754432e+06	-1.2862728019e+06	9.2721736327e+05	9.6489594496e+05	3.6546463229e+02	3.6430819731e+02	2.9661016231e-05	2.9900362747e-05	-3.7902806895e+01	1.4077832030e-06	4.6092646804e+00	9.0946532508e-14	1.0002641318e+04	3.7678581687e+04	-1.1564349717e+00	2.3934651606e-07
1.0444802320e+11	2.3721931084e+03	4.7457080505e+03	4.7079049142e+03	6.5901492141e-06	7.9965020042e-06	1.2391700627e+03	1.2437721218e+03	1.8289306816e-12	1.9196645585e-12	1.2796347538e+04	1.2665699945e+04	-2.4692652938e-01	-2.4647983928e-01	6.0332481018e+03	6.1096903569e+03	-2.6020049328e-01	-2.7030480155e-01	-1.2946450996e+06	-1.2845790224e+06	9.3480436477e+05	9.7254945282e+05	3.6550772568e+02	3.6433978076e+02	2.9646366465e-05	2.9884843166e-05	-3.7803136252e+01	1.4063527902e-06	4.6020591572e+00	9.0733876975e-14	1.0066077184e+04	3.7745088046e+04	-1.1679449247e+00	2.3847670063e-07
1.0472002300e+11	2.3735094619e+03	4.7480488911e+03	4.7103452319e+03	6.5756769856e-06	7.9806065782e-06	1.2391463752e+03	1.2437412780e+03	1.8258023243e-12	1.9163245476e-12	1.2801898890e+04	1.2671541054e+04	-2.4675400122e-01	-2.4626141434e-01	6.0333472831e+03	6.1104617862e+03	-2.6022003267e-01	-2.7023882457e-01	-1.2930129352e+06	-1.2828834830e+06	9.4238501591e+05	9.8019639665e+05	3.6555137212e+02	3.6437193824e+02	2.9631750478e-05	2.9869360540e-05	-3.7703659215e+01	1.4049295926e-06	4.5949028163e+00	9.0522223272e-14	1.0129452126e+04	3.7811380738e+04	-1.1794338781e+00	2.3761006187e-07
1.0499202280e+11	2.3748239412e+03	4.7503869032e+03	4.7127825804e+03	6.5612632635e-06	7.9647763869e-06	1.2391228081e+03	1.2437105830e+03	1.8226853273e-12	1.9129968807e-12	1.2807441256e+04	1.2677372500e+04	-2.4658226863e-01	-2.4604392065e-01	6.0334429849e+03	6.1112292280e+03	-2.6023995149e-01	-2.7017336088e-01	-1.2913802173e+06	-1.2811874193e+06	9.4996232359e+05	9.8783977457e+05	3.6559496802e+02	3.6440406385e+02	2.9617166531e-05	2.9853912758e-05	-3.7604322838e+01	1.4035131233e-06	4.5877748615e+00	9.0311553394e-14	1.0192798030e+04	3.7877450976e+04	-1.1909041746e+00	2.3674622641e-07
1.0526402260e+11	2.3761300554e+03	4.7527222979e+03	4.7152172127e+03	6.5469057730e-06	7.9490087650e-06	1.2390992491e+03	1.2436799079e+03	1.8195793319e-12	1.9096811839e-12	1.2812976270e+04	1.2683195915e+04	-2.4641127744e-01	-2.4582729671e-01	6.0335369096e+03	6.1119944516e+03	-2.6026016736e-01	-2.7010831336e-01	-1.2897479499e+06	-1.2794918096e+06	9.5753867007e+05	9.9548196172e+05	3.6563803683e+02	3.6443567916e+02	2.9602613236e-05	2.9838498133e-05	-3.7505085144e+01	1.4021029919e-06	4.5806588740e+00	9.0101851986e-14	1.0256140245e+04	3.7943291648e+04	-1.2023576712e+00	2.3588489771e-07
1.0553602240e+11	2.3774359303e+03	4.7550548310e+03	4.7176488338e+03	6.5326065618e-06	7.9333061414e-06	1.2390758369e+03	1.2436494118e+03	1.8164846455e-12	1.9063777687e-12	1.2818501960e+04	1.2689009336e+04	-2.4624108461e-01	-2.4561160664e-01	6.0336269560e+03	6.1127552775e+03	-2.6028077876e-01	-2.7004379679e-01	-1.2881148866e+06	-1.2777954397e+06	9.6511109363e+05	1.0031200067e+06	3.6568117486e+02	3.6446738262e+02	2.9588092041e-05	2.9823118455e-05	-3.7405997230e+01	1.4006995796e-06	4.5735749686e+00	8.9893123193e-14	1.0319446889e+04	3.8008913083e+04	-1.2137922379e+00	2.3502641421e-07
1.0580802220e+11	2.3787415661e+03	4.7573845121e+03	4.7200774537e+03	6.5183652668e-06	7.9176681043e-06	1.2390525705e+03	1.2436190934e+03	1.8134012042e-12	1.9030865645e-12	1.2824018359e+04	1.2694812800e+04	-2.4607168496e-01	-2.4539684453e-01	6.0337131371e+03	6.1135117217e+03	-2.6030178356e-01	-2.6997980805e-01	-1.2864810321e+06	-1.2760983143e+06	9.7267960288e+05	1.0107539189e+06	3.6572438158e+02	3.6449917362e+02	2.9573602815e-05	2.9807773576e-05	-3.7307058438e+01	1.3993028375e-06	4.5665229232e+00	8.9685360317e-14	1.0382717848e+04	3.8074316023e+04	-1.2252079660e+00	2.3417076082e-07
1.0608002200e+11	2.3800455950e+03	4.7597113929e+03	4.7225031335e+03	6.5041811302e-06	7.9020937763e-06	1.2390294256e+03	1.2435889247e+03	1.8103288832e-12	1.8998074382e-12	1.2829525839e+04	1.2700606678e+04	-2.4590306344e-01	-2.4518299284e-01	6.0337958218e+03	6.1142641696e+03	-2.6032316279e-01	-2.6991632426e-01	-1.2848466015e+06	-1.2744006431e+06	9.8024470664e+05	1.0183842062e+06	3.6576755630e+02	3.6453095098e+02	2.9559145164e-05	2.9792463027e-05	-3.7208259417e+01	1.3979126461e-06	4.5594991154e+00	8.9478554951e-14	1.0445958388e+04	3.8139499515e+04	-1.2366053160e+00	2.3331786349e-07
1.0635202180e+11	2.3813451619e+03	4.7620355707e+03	4.7249259883e+03	6.4900529728e-06	7.8865817899e-06	1.2390063525e+03	1.2435588488e+03	1.8072674929e-12	1.8965401913e-12	1.2835025132e+04	1.2706391704e+04	-2.4573519362e-01	-2.4496908009e-01	6.0338757664e+03	6.1150134069e+03	-2.6034487912e-01	-2.6985313170e-01	-1.2832120387e+06	-1.2727028597e+06	9.8780745817e+05	1.0260119188e+06	3.6581048963e+02	3.6456250451e+02	2.9544718411e-05	2.9777186002e-05	-3.7109582437e+01	1.3965288170e-06	4.5524962677e+00	8.9272698321e-14	1.0509179022e+04	3.8204460682e+04	-1.2479851189e+00	2.3246759128e-07
1.0662402160e+11	2.3826448116e+03	4.7643569140e+03	4.7273458373e+03	6.4759817669e-06	7.8711334417e-06	1.2389834280e+03	1.2435289539e+03	1.8042171754e-12	1.8932849933e-12	1.2840515155e+04	1.2712166748e+04	-2.4556810504e-01	-2.4475712498e-01	6.0339518008e+03	6.1157582132e+03	-2.6036698673e-01	-2.6979065118e-01	-1.2815766488e+06	-1.2710042998e+06	9.9536620376e+05	1.0336354096e+06	3.6585351408e+02	3.6459416839e+02	2.9530323303e-05	2.9761943561e-05	-3.7011076729e+01	1.3951516748e-06	4.5455259504e+00	8.9067817934e-14	1.0572348987e+04	3.8269205835e+04	-1.2593456907e+00	2.3162025781e-07
1.0689602140e+11	2.3839445441e+03	4.7666754321e+03	4.7297627150e+03	6.4619671601e-06	7.8557481736e-06	1.2389606509e+03	1.2434992383e+03	1.8011778684e-12	1.8900417426e-12	1.2845995940e+04	1.2717931906e+04	-2.4540179256e-01	-2.4454607037e-01	6.0340239377e+03	6.1164986154e+03	-2.6038948353e-01	-2.6972868951e-01	-1.2799404361e+06	-1.2693049530e+06	1.0029209519e+06	1.0412546876e+06	3.6589662911e+02	3.6462594135e+02	2.9515959709e-05	2.9746735402e-05	-3.6912717099e+01	1.3937810135e-06	4.5385873953e+00	8.8863874251e-14	1.0635483096e+04	3.8333735710e+04	-1.2706877562e+00	2.3077569350e-07
1.0716802120e+11	2.3852399785e+03	4.7689912690e+03	4.7321767938e+03	6.4480075497e-06	7.8404241126e-06	1.2389379460e+03	1.2434696155e+03	1.7981493169e-12	1.8868101725e-12	1.2851468595e+04	1.2723688286e+04	-2.4523621909e-01	-2.4433587379e-01	6.0340933304e+03	6.1172358106e+03	-2.6041231346e-01	-2.6966718066e-01	-1.2783040795e+06	-1.2676054811e+06	1.0104733142e+06	1.0488713596e+06	3.6593951397e+02	3.6465750140e+02	2.9501626668e-05	2.9731560365e-05	-3.6814475258e+01	1.3924165629e-06	4.5316695436e+00	8.8660855620e-14	1.0698598466e+04	3.8398045425e+04	-1.2820125745e+00	2.2993369699e-07
1.0744002100e+11	2.3865253782e+03	4.7713046093e+03	4.7345882950e+03	6.4341009705e-06	7.8251589575e-06	1.2389152156e+03	1.2434399737e+03	1.7951312094e-12	1.8835899583e-12	1.2856934555e+04	1.2729437319e+04	-2.4507133738e-01	-2.4412648199e-01	6.0341614860e+03	6.1179713601e+03	-2.6043540375e-01	-2.6960603949e-01	-1.2766684664e+06	-1.2659067487e+06	1.0180253990e+06	1.0564875272e+06	3.6598174970e+02	3.6468842794e+02	2.9487322969e-05	2.9716416979e-05	-3.6716314347e+01	1.3910579871e-06	4.5247580374e+00	8.8458748907e-14	1.0761717673e+04	3.8462128142e+04	-1.2933217577e+00	2.2909401025e-07
1.0771202080e+11	2.3878110817e+03	4.7736151439e+03	4.7369970038e+03	6.4202500474e-06	7.8099548071e-06	1.2388926342e+03	1.2434105090e+03	1.7921239436e-12	1.8803812929e-12	1.2862391318e+04	1.2735176908e+04	-2.4490721989e-01	-2.4391797735e-01	6.0342257248e+03	6.1187025608e+03	-2.6045888009e-01	-2.6954540939e-01	-1.2750320098e+06	-1.2642071122e+06	1.0255734320e+06	1.0640994297e+06	3.6602409163e+02	3.6471947492e+02	2.9473050458e-05	2.9701306521e-05	-3.6618140101e+01	1.3897047597e-06	4.5178747721e+00	8.8257349286e-14	1.0824897593e+04	3.8525997731e+04	-1.3046167084e+00	2.2825606392e-07
1.0798402060e+11	2.3890970891e+03	4.7759228817e+03	4.7394026108e+03	6.4064544386e-06	7.7948133044e-06	1.2388702007e+03	1.2433812273e+03	1.7891274591e-12	1.8771845338e-12	1.2867838915e+04	1.2740906301e+04	-2.4474386175e-01	-2.4371035315e-01	6.0342860593e+03	6.1194292884e+03	-2.6048274054e-01	-2.6948529237e-01	-1.2733947140e+06	-1.2625067716e+06	1.0331174213e+06	1.0717070762e+06	3.6606653921e+02	3.6475064990e+02	2.9458809006e-05	2.9686230851e-05	-3.6520270874e+01	1.3883588658e-06	4.5110265960e+00	8.8057074750e-14	1.0887942441e+04	3.8589654923e+04	-1.3158893094e+00	2.2742184470e-07
1.0825602040e+11	2.3903810957e+03	4.7782279024e+03	4.7418053702e+03	6.3927131564e-06	7.7797322856e-06	1.2388478753e+03	1.2433520794e+03	1.7861415957e-12	1.8739993000e-12	1.2873277942e+04	1.2746626488e+04	-2.4458124139e-01	-2.4350358570e-01	6.0343431021e+03	6.1201522490e+03	-2.6050695470e-01	-2.6942565008e-01	-1.2717569382e+06	-1.2608059794e+06	1.0406582190e+06	1.0793113164e+06	3.6610892381e+02	3.6478177946e+02	2.9444598055e-05	2.9671188296e-05	-3.6422532256e+01	1.3870191292e-06	4.5042040924e+00	8.7857704372e-14	1.0950958833e+04	3.8653097385e+04	-1.3271443566e+00	2.2659024117e-07
1.0852802020e+11	2.3916617111e+03	4.7805302571e+03	4.7442053421e+03	6.3790254831e-06	7.7647109203e-06	1.2388256338e+03	1.2433230375e+03	1.7831662347e-12	1.8708254653e-12	1.2878708771e+04	1.2752337841e+04	-2.4441934393e-01	-2.4329765825e-01	6.0343972281e+03	6.1208718322e+03	-2.6053150349e-01	-2.6936645982e-01	-1.2701189006e+06	-1.2591049485e+06	1.0481963428e+06	1.0869126667e+06	3.6615114383e+02	3.6481276153e+02	2.9430417220e-05	2.9656178402e-05	-3.6324914979e+01	1.3856854373e-06	4.4974036543e+00	8.7659230614e-14	1.1013952141e+04	3.8716323902e+04	-1.3383822970e+00	2.2576118150e-07
1.0880002000e+11	2.3929431644e+03	4.7828298254e+03	4.7466023800e+03	6.3653922778e-06	7.7497502391e-06	1.2388035465e+03	1.2432941820e+03	1.7802015017e-12	1.8676631545e-12	1.2884130398e+04	1.2758039363e+04	-2.4425819624e-01	-2.4309260076e-01	6.0344473476e+03	6.1215869136e+03	-2.6055643721e-01	-2.6930777933e-01	-1.2684799547e+06	-1.2574030493e+06	1.0557302525e+06	1.0945095933e+06	3.6619350717e+02	3.6484390508e+02	2.9416267176e-05	2.9641202009e-05	-3.6227445415e+01	1.3843579613e-06	4.4906355099e+00	8.7461652790e-14	1.1076905369e+04	3.8779340776e+04	-1.3496020850e+00	2.2493483295e-07
1.0907201980e+11	2.3942254566e+03	4.7851266164e+03	4.7489964933e+03	6.3518132082e-06	7.7348498663e-06	1.2387816122e+03	1.2432655116e+03	1.7772473377e-12	1.8645123027e-12	1.2889542856e+04	1.2763731091e+04	-2.4409779338e-01	-2.4288840819e-01	6.0344934725e+03	6.1222975081e+03	-2.6058175392e-01	-2.6924960582e-01	-1.2668401045e+06	-1.2557002862e+06	1.0632599561e+06	1.1021021048e+06	3.6623601326e+02	3.6487520946e+02	2.9402147796e-05	2.9626258979e-05	-3.6130123098e+01	1.3830366581e-06	4.4838994562e+00	8.7264965060e-14	1.1139818316e+04	3.8842148741e+04	-1.3608038018e+00	2.2411118238e-07
1.0934401960e+11	2.3955045519e+03	4.7874207615e+03	4.7513878395e+03	6.3382868271e-06	7.7200081105e-06	1.2387597625e+03	1.2432369479e+03	1.7743035114e-12	1.8613726682e-12	1.2894947160e+04	1.2769414038e+04	-2.4393810154e-01	-2.4268504216e-01	6.0345366667e+03	6.1230047172e+03	-2.6060740201e-01	-2.6919187885e-01	-1.2651999754e+06	-1.2539972685e+06	1.0707869397e+06	1.1096916827e+06	3.6627836789e+02	3.6490637929e+02	2.9388058207e-05	2.9611348253e-05	-3.6032921987e+01	1.3817212835e-06	4.4771853892e+00	8.7069156842e-14	1.1202706915e+04	3.8904742992e+04	-1.3719885941e+00	2.2329004589e-07
1.0961601940e+11	2.3967784962e+03	4.7897123283e+03	4.7537764990e+03	6.3248122821e-06	7.7052239819e-06	1.2387379642e+03	1.2432084526e+03	1.7713698833e-12	1.8582441034e-12	1.2900343818e+04	1.2775088711e+04	-2.4377910240e-01	-2.4248248177e-01	6.0345774516e+03	6.1237090813e+03	-2.6063335562e-01	-2.6913456801e-01	-1.2635598724e+06	-1.2522942935e+06	1.0783119277e+06	1.1172790491e+06	3.6632042880e+02	3.6493727175e+02	2.9373997927e-05	2.9596469255e-05	-3.5935829251e+01	1.3804116998e-06	4.4704883522e+00	8.6874220185e-14	1.1265578859e+04	3.8967121414e+04	-1.3831570510e+00	2.2247132866e-07
1.0988801920e+11	2.3980525305e+03	4.7920011663e+03	4.7561622886e+03	6.3113907076e-06	7.6904988355e-06	1.2387163040e+03	1.2431801251e+03	1.7684466216e-12	1.8551267773e-12	1.2905731580e+04	1.2780753870e+04	-2.4362082962e-01	-2.4228076545e-01	6.0346144735e+03	6.1244092041e+03	-2.6065967742e-01	-2.6907774535e-01	-1.2619189930e+06	-1.2505905799e+06	1.0858330089e+06	1.1248623007e+06	3.6636257700e+02	3.6496826914e+02	2.9359967813e-05	2.9581623053e-05	-3.5838877637e+01	1.3791081279e-06	4.4638210234e+00	8.6680155655e-14	1.1328413057e+04	3.9029291838e+04	-1.3943078654e+00	2.2165524006e-07
1.1016001900e+11	2.3993300229e+03	4.7942871825e+03	4.7585450945e+03	6.2980227049e-06	7.6758333978e-06	1.2386948369e+03	1.2431520284e+03	1.7655338124e-12	1.8520207740e-12	1.2911109659e+04	1.2786408734e+04	-2.4346330303e-01	-2.4207991546e-01	6.0346468663e+03	6.1251041941e+03	-2.6068640712e-01	-2.6902145601e-01	-1.2602768229e+06	-1.2488856271e+06	1.0933489571e+06	1.1324402168e+06	3.6640505661e+02	3.6499961638e+02	2.9345968367e-05	2.9566810276e-05	-3.5742087995e+01	1.3778106929e-06	4.4571914455e+00	8.6486961506e-14	1.1391195834e+04	3.9091259693e+04	-1.4054402323e+00	2.2084190920e-07
1.1043201880e+11	2.4006086758e+03	4.7965704553e+03	4.7609250101e+03	6.2847073199e-06	7.6612265588e-06	1.2386735235e+03	1.2431241173e+03	1.7626313007e-12	1.8489259301e-12	1.2916478644e+04	1.2792053895e+04	-2.4330650149e-01	-2.4187990821e-01	6.0346752404e+03	6.1257946846e+03	-2.6071351452e-01	-2.6896566454e-01	-1.2586337200e+06	-1.2471797838e+06	1.1008606220e+06	1.1400136445e+06	3.6644769991e+02	3.6503114508e+02	2.9331999042e-05	2.9552030268e-05	-3.5645445286e+01	1.3765192389e-06	4.4505937886e+00	8.6294629393e-14	1.1453936204e+04	3.9153022525e+04	-1.4165548371e+00	2.2003122602e-07
1.1070401860e+11	2.4018793988e+03	4.7988512673e+03	4.7633023758e+03	6.2714417691e-06	7.6466750475e-06	1.2386522124e+03	1.2430962180e+03	1.7597386477e-12	1.8458417910e-12	1.2921840779e+04	1.2797691583e+04	-2.4315035556e-01	-2.4168066506e-01	6.0347019778e+03	6.1264831350e+03	-2.6074088597e-01	-2.6891023923e-01	-1.2569910874e+06	-1.2454744169e+06	1.1083713429e+06	1.1475859110e+06	3.6648984670e+02	3.6506219257e+02	2.9318058044e-05	2.9537280840e-05	-3.5548891500e+01	1.3752332784e-06	4.4440056785e+00	8.6103143317e-14	1.1516670552e+04	3.9214568080e+04	-1.4276541353e+00	2.1922279587e-07
1.1097601840e+11	2.4031505823e+03	4.8011293737e+03	4.7656768944e+03	6.2582280334e-06	7.6321812190e-06	1.2386310418e+03	1.2430684893e+03	1.7568561532e-12	1.8427686606e-12	1.2927194051e+04	1.2803319801e+04	-2.4299492130e-01	-2.4148224955e-01	6.0347249028e+03	6.1271673025e+03	-2.6076862293e-01	-2.6885529669e-01	-1.2553476379e+06	-1.2437682729e+06	1.1158780536e+06	1.1551539624e+06	3.6653210586e+02	3.6509336986e+02	2.9304146806e-05	2.9522563765e-05	-3.5452479269e+01	1.3739531855e-06	4.4374474385e+00	8.5912507467e-14	1.1579365067e+04	3.9275908846e+04	-1.4387360038e+00	2.1841695948e-07
1.1124801820e+11	2.4044222264e+03	4.8034047831e+03	4.7680485750e+03	6.2450658022e-06	7.6177447223e-06	1.2386100109e+03	1.2430409298e+03	1.7539837619e-12	1.8397064782e-12	1.2932538491e+04	1.2808938583e+04	-2.4284019442e-01	-2.4128465713e-01	6.0347440269e+03	6.1278472016e+03	-2.6079672369e-01	-2.6880083432e-01	-1.2537033755e+06	-1.2420613559e+06	1.1233807617e+06	1.1627178073e+06	3.6657447684e+02	3.6512467632e+02	2.9290265208e-05	2.9507878912e-05	-3.5356208101e+01	1.3726789201e-06	4.4309188799e+00	8.5722716336e-14	1.1642019599e+04	3.9337045516e+04	-1.4498005203e+00	2.1761370416e-07
1.1152001800e+11	2.4056882289e+03	4.8056776869e+03	4.7704176480e+03	6.2319531319e-06	7.6033632775e-06	1.2385890183e+03	1.2430134233e+03	1.7511211651e-12	1.8366549227e-12	1.2937875609e+04	1.2814549432e+04	-2.4268612722e-01	-2.4108783398e-01	6.0347609533e+03	6.1285244867e+03	-2.6082511137e-01	-2.6874676315e-01	-1.2520592434e+06	-1.2403545847e+06	1.1308817125e+06	1.1702796824e+06	3.6661651708e+02	3.6515566773e+02	2.9276412021e-05	2.9493224783e-05	-3.5260038917e+01	1.3714101455e-06	4.4244049777e+00	8.5533757618e-14	1.1704658638e+04	3.9397969863e+04	-1.4608493480e+00	2.1681276222e-07
1.1179201780e+11	2.4069499060e+03	4.8079480533e+03	4.7727840737e+03	6.2188900878e-06	7.5890369768e-06	1.2385680851e+03	1.2429859939e+03	1.7482683658e-12	1.8336139932e-12	1.2943205114e+04	1.2820152062e+04	-2.4253272519e-01	-2.4089178649e-01	6.0347753506e+03	6.1291988175e+03	-2.6085380048e-01	-2.6869309945e-01	-1.2504150430e+06	-1.2386477661e+06	1.1383804319e+06	1.1778391162e+06	3.6665832204e+02	3.6518643982e+02	2.9262587374e-05	2.9478601551e-05	-3.5163979562e+01	1.3701468890e-06	4.4179087914e+00	8.5345627484e-14	1.1767276819e+04	3.9458684310e+04	-1.4718822134e+00	2.1601417714e-07
1.1206401760e+11	2.4082122803e+03	4.8102157403e+03	4.7751476790e+03	6.2058777168e-06	7.5747670727e-06	1.2385472932e+03	1.2429587356e+03	1.7454255193e-12	1.8305838455e-12	1.2948525816e+04	1.2825745293e+04	-2.4238001997e-01	-2.4069655039e-01	6.0347859201e+03	6.1298688582e+03	-2.6088285107e-01	-2.6863991173e-01	-1.2487700052e+06	-1.2369401515e+06	1.1458750865e+06	1.1853942833e+06	3.6670025515e+02	3.6521735726e+02	2.9248792070e-05	2.9464010217e-05	-3.5068061289e+01	1.3688893559e-06	4.4114423588e+00	8.5158326191e-14	1.1829853765e+04	3.9519196829e+04	-1.4828978868e+00	2.1521814655e-07
1.1233601740e+11	2.4094753523e+03	4.8124807562e+03	4.7775084726e+03	6.1929157174e-06	7.5605532246e-06	1.2385266418e+03	1.2429316473e+03	1.7425925719e-12	1.8275644203e-12	1.2953837746e+04	1.2831329159e+04	-2.4222800736e-01	-2.4050212132e-01	6.0347926732e+03	6.1305346229e+03	-2.6091226143e-01	-2.6858719743e-01	-1.2471241341e+06	-1.2352317447e+06	1.1533656838e+06	1.1929451919e+06	3.6674231589e+02	3.6524841945e+02	2.9235025993e-05	2.9449450651e-05	-3.4972283584e+01	1.3676375072e-06	4.4050054957e+00	8.4971848365e-14	1.1892389347e+04	3.9579508106e+04	-1.4938964450e+00	2.1442465785e-07
